Date,signal,zscore,daily_pnl,cumulative_pnl
2020-02-13,0,0.6681002850781145,-0.0,0.0
2020-02-14,0,0.5679550029968581,-0.0,0.0
2020-02-18,0,0.9104395878700696,0.0,0.0
2020-02-19,0,1.0011598407689535,0.0,0.0
2020-02-20,0,0.2665321160908328,-0.0,0.0
2020-02-21,0,-0.36024718453763266,-0.0,0.0
2020-02-24,0,-0.6252468038313896,-0.0,0.0
2020-02-25,0,-0.6210970950743464,0.0,0.0
2020-02-26,0,-0.4365742714778265,0.0,0.0
2020-02-27,0,0.47489968441481095,0.0,0.0
2020-02-28,-1,2.4915645352004585,-15.0,-15.0
2020-03-02,-1,1.3888587824682548,304.90757700063057,289.90757700063057
2020-03-03,-1,2.08290436705536,-296.02559540797756,-6.1180184073469945
2020-03-04,-1,1.3848314590684534,200.67933643178284,194.56131802443585
2020-03-05,-1,2.446298651394101,-511.00309694051464,-316.44177891607876
2020-03-06,-1,3.187361776668564,-669.01009744996,-985.4518763660387
2020-03-09,-1,3.7132297735965696,-1220.192481582469,-2205.6443579485076
2020-03-10,-1,2.31289652946236,920.5754694261902,-1285.0688885223174
2020-03-11,-1,2.633041632605634,-757.9928123265581,-2043.0617008488755
2020-03-12,-1,3.0153580492359655,-1373.9778992099273,-3417.0396000588025
2020-03-13,-1,2.432140610378656,486.9724816751009,-2930.0671183837017
2020-03-16,-1,2.5029703621125803,-1021.226455197512,-3951.2935735812134
2020-03-17,-1,1.6514804004321948,1469.100242015927,-2482.1933315652864
2020-03-18,-1,1.4916102823493058,-25.926929434516577,-2508.120260999803
2020-03-19,-1,1.3589601289835898,54.51830061336942,-2453.601960386434
2020-03-20,-1,1.5735920930420673,-744.9438657081491,-3198.545826094583
2020-03-23,-1,1.5234095506889356,-229.8289197759304,-3428.3747458705134
2020-03-24,-1,1.1994632796653173,694.5345068137698,-2733.8402390567435
2020-03-25,-1,1.214267037095718,-200.38528614816352,-2934.225525204907
2020-03-26,-1,0.8640094840844185,703.9767202920982,-2230.2488049128087
2020-03-27,-1,0.7309101243184852,111.62929324393458,-2118.619511668874
2020-03-30,-1,0.8987334425261245,-459.9857762867618,-2578.605287955636
2020-03-31,-1,1.050107457028806,-499.4879572396195,-3078.0932451952553
2020-04-01,-1,1.2118298628033382,-647.963474276424,-3726.0567194716796
2020-04-02,-1,1.2838337252767533,-276.73328796983856,-4002.7900074415184
2020-04-03,-1,1.4740600782186901,-645.8298383604694,-4648.619845801988
2020-04-06,-1,1.210181636600885,728.3219243913369,-3920.2979214106513
2020-04-07,-1,1.1114069525842893,107.72864504235316,-3812.5692763682982
2020-04-08,-1,0.9988958270961299,295.44980661783586,-3517.1194697504625
2020-04-09,0,0.24861703476272526,1302.1396380386682,-2214.9798317117943
2020-04-13,0,0.5620888918840887,0.0,-2214.9798317117943
2020-04-14,0,1.0839339165198243,0.0,-2214.9798317117943
2020-04-15,0,1.4631658343272054,0.0,-2214.9798317117943
2020-04-16,-1,2.1476457281000436,-15.0,-2229.9798317117943
2020-04-17,-1,1.610778292599236,816.1098472954372,-1413.869984416357
2020-04-20,-1,1.7265408611846513,-261.2377696723267,-1675.1077540886838
2020-04-21,-1,1.6423645853317739,-183.61003259051594,-1858.7177866791997
2020-04-22,-1,1.8335740294734797,-259.82047948989566,-2118.5382661690956
2020-04-23,-1,1.7519881005219724,-93.05714206663315,-2211.595408235729
2020-04-24,-1,1.5453638444388662,133.55741647262272,-2078.037991763106
2020-04-27,-1,1.0481932574020951,652.3776207997305,-1425.6603709633757
2020-04-28,-1,0.9792593387172149,85.4877464585846,-1340.1726245047912
2020-04-29,-1,0.6164262155211174,457.00362016933894,-883.1690043354522
2020-04-30,-1,0.6844996510410462,-241.73285719588912,-1124.9018615313414
2020-05-01,-1,1.1190089737624656,-651.597727109027,-1776.4995886403685
2020-05-04,-1,1.085153527823608,-77.26658873586912,-1853.7661773762377
2020-05-05,-1,1.503896246424456,-655.1280808185643,-2508.894258194802
2020-05-06,-1,1.5736009987367137,-310.90844110745644,-2819.8026993022586
2020-05-07,-1,1.7769576402721745,-310.75543218127723,-3130.558131483536
2020-05-08,-1,1.8937590390656716,-183.25572380732225,-3313.813855290858
2020-05-11,-1,2.047026143375872,-401.8708747010734,-3715.6847299919314
2020-05-12,-1,1.9144562409570323,-188.38367925403887,-3904.06840924597
2020-05-13,-1,2.1128198771460194,-768.6366824037497,-4672.70509164972
2020-05-14,-1,1.4343154885280944,1011.7361411637269,-3660.9689504859934
2020-05-15,-1,1.527915907680022,-390.89262696845213,-4051.8615774544455
2020-05-18,-1,1.19747980639072,792.0767134631418,-3259.7848639913036
2020-05-19,-1,1.542978497868076,-807.7369674631591,-4067.5218314544627
2020-05-20,-1,1.5751915779264913,-7.603395819447689,-4075.1252272739102
2020-05-21,-1,1.3256543140013721,140.65254745482602,-3934.472679819084
2020-05-22,-1,1.3972041889528872,-173.16022637688593,-4107.63290619597
2020-05-26,-1,1.247541574543048,683.4299286458901,-3424.2029775500796
2020-05-27,-1,1.1697000914163072,443.31744725271807,-2980.8855302973616
2020-05-28,-1,0.799251063699632,50.59600050413012,-2930.2895297932314
2020-05-29,-1,1.0956012940924895,-455.3951566046363,-3385.6846863978676
2020-06-01,-1,0.8339594535265631,312.2961779338246,-3073.388508464043
2020-06-02,-1,0.8617630685937444,10.972822467102093,-3062.4156859969407
2020-06-03,0,0.38464761572584527,641.1126113675047,-2421.303074629436
2020-06-04,0,0.07139889541922798,-0.0,-2421.303074629436
2020-06-05,0,-0.5747316283497661,-0.0,-2421.303074629436
2020-06-08,0,-1.3789408570559945,-0.0,-2421.303074629436
2020-06-09,0,-0.9271342781395074,0.0,-2421.303074629436
2020-06-10,0,0.3118538309110607,0.0,-2421.303074629436
2020-06-11,0,0.7901189781080192,0.0,-2421.303074629436
2020-06-12,0,0.5376459722977525,-0.0,-2421.303074629436
2020-06-15,0,0.7818122512656495,0.0,-2421.303074629436
2020-06-16,0,1.0178199132012937,0.0,-2421.303074629436
2020-06-17,0,1.5510941959372189,0.0,-2421.303074629436
2020-06-18,0,1.2809723481103825,-0.0,-2421.303074629436
2020-06-19,0,0.8367107031118437,-0.0,-2421.303074629436
2020-06-22,0,1.228634784414759,0.0,-2421.303074629436
2020-06-23,0,1.4854044968921751,0.0,-2421.303074629436
2020-06-24,0,1.861349393407936,0.0,-2421.303074629436
2020-06-25,0,1.5119114419132265,-0.0,-2421.303074629436
2020-06-26,-1,2.1588118375588468,-15.0,-2436.303074629436
2020-06-29,-1,1.777007605370886,217.65559761346236,-2218.647477015974
2020-06-30,-1,2.0102964417581495,-295.06202669021656,-2513.7095037061904
2020-07-01,-1,1.9028062573392723,-218.97811623142258,-2732.687619937613
2020-07-02,-1,1.6594901998557667,143.1684867653435,-2589.5191331722694
2020-07-06,-1,1.7258663662306089,-108.01225532067419,-2697.5313884929437
2020-07-07,-1,1.7450843335479271,-461.4869310183516,-3159.0183195112954
2020-07-08,-1,1.8867201802461053,-232.1818278790276,-3391.200147390323
2020-07-09,-1,1.6251184399297647,-91.06590787896877,-3482.2660552692914
2020-07-10,-1,1.4014963629149597,598.3842611849102,-2883.881794084381
2020-07-13,-1,1.4176096300320205,-127.12166177718802,-3011.003455861569
2020-07-14,-1,1.8148359244885048,-884.9051855008639,-3895.9086413624327
2020-07-15,-1,1.4200327123959904,655.5585746995639,-3240.350066662869
2020-07-16,-1,1.5258809846053152,-172.4152710933446,-3412.7653377562133
2020-07-17,-1,1.5579098582884607,-320.1250899436342,-3732.8904276998474
2020-07-20,-1,1.502885125276189,-171.68667809991507,-3904.5771057997626
2020-07-21,-1,0.9329632152746988,1104.6608740475658,-2799.916231752197
2020-07-22,-1,0.5443941587935062,305.0580246042987,-2494.858207147898
2020-07-23,0,0.33474139956977755,133.52123153126445,-2361.336975616634
2020-07-24,0,0.22801055665809608,-0.0,-2361.336975616634
2020-07-27,0,0.913514835248791,0.0,-2361.336975616634
2020-07-28,0,0.5274999446076329,-0.0,-2361.336975616634
2020-07-29,0,0.429752296394751,-0.0,-2361.336975616634
2020-07-30,0,0.6621841429041644,0.0,-2361.336975616634
2020-07-31,0,0.8442707867091396,0.0,-2361.336975616634
2020-08-03,0,1.005029812655541,0.0,-2361.336975616634
2020-08-04,0,0.9459656650345686,0.0,-2361.336975616634
2020-08-05,0,0.9859842070340437,-0.0,-2361.336975616634
2020-08-06,0,0.8462605716967193,-0.0,-2361.336975616634
2020-08-07,0,0.46184557386601877,-0.0,-2361.336975616634
2020-08-10,0,0.9318039287972611,0.0,-2361.336975616634
2020-08-11,0,0.9078943630860499,-0.0,-2361.336975616634
2020-08-12,0,1.3662297008463467,0.0,-2361.336975616634
2020-08-13,0,1.366668637995847,0.0,-2361.336975616634
2020-08-14,0,1.0503592939732436,-0.0,-2361.336975616634
2020-08-17,0,1.3638313715030705,0.0,-2361.336975616634
2020-08-18,0,1.5719466656924648,0.0,-2361.336975616634
2020-08-19,0,1.6859413831120105,0.0,-2361.336975616634
2020-08-20,0,1.5760275037768354,0.0,-2361.336975616634
2020-08-21,0,1.7539929882693448,0.0,-2361.336975616634
2020-08-24,0,1.4212004748345453,-0.0,-2361.336975616634
2020-08-25,0,1.0403964242622523,-0.0,-2361.336975616634
2020-08-26,0,1.3894287020998268,0.0,-2361.336975616634
2020-08-27,0,1.2327417278325252,-0.0,-2361.336975616634
2020-08-28,0,1.23619062688296,-0.0,-2361.336975616634
2020-08-31,0,1.3969819866226052,0.0,-2361.336975616634
2020-09-01,0,1.543665104191892,0.0,-2361.336975616634
2020-09-02,0,1.2966034505923207,-0.0,-2361.336975616634
2020-09-03,0,1.0362991880413803,-0.0,-2361.336975616634
2020-09-04,0,0.682574518580232,-0.0,-2361.336975616634
2020-09-08,0,0.008950086974666838,0.0,-2361.336975616634
2020-09-09,0,0.7188158855286141,0.0,-2361.336975616634
2020-09-10,0,-0.06216131780777424,-0.0,-2361.336975616634
2020-09-11,0,-0.589840203261788,-0.0,-2361.336975616634
2020-09-14,0,-0.8462764897068256,-0.0,-2361.336975616634
2020-09-15,0,-1.5992723518886076,-0.0,-2361.336975616634
2020-09-16,1,-2.1526234085560687,-15.0,-2376.336975616634
2020-09-17,1,-1.8424180218878772,247.91390819744984,-2128.423067419184
2020-09-18,1,-1.8940187818206042,-48.29744096352699,-2176.720508382711
2020-09-21,1,-1.623092294180475,444.34465402004076,-1732.3758543626705
2020-09-22,1,-1.5429905524932268,143.70166137772523,-1588.6741929849452
2020-09-23,1,-1.2506116453051104,375.6976442876521,-1212.976548697293
2020-09-24,1,-1.6472570345331163,-348.89667264279905,-1561.8732213400922
2020-09-25,1,-1.6296520290947414,-156.97159072566535,-1718.8448120657577
2020-09-28,1,-0.9428524118783436,146.5701427617206,-1572.2746693040372
2020-09-29,1,-0.9380265230177358,191.36391372415386,-1380.9107555798832
2020-09-30,1,-0.5046950776389197,39.75867778837787,-1341.1520777915055
2020-10-01,1,-1.1678018211996324,-264.0713407095321,-1605.2234185010375
2020-10-02,1,-1.1528286783867536,-181.26099141603666,-1786.4844099170741
2020-10-05,1,-1.218662543179204,-216.92939773736987,-2003.413807654444
2020-10-06,1,-1.3305523346759567,23.614919970781703,-1979.7988876836623
2020-10-07,1,-1.3623121161314729,-270.0333377277473,-2249.8322254114096
2020-10-08,1,-1.6108096738319302,-299.18125493954716,-2549.013480350957
2020-10-09,1,-1.5822451049142165,-34.690049923502556,-2583.7035302744594
2020-10-12,1,-0.8497166590484817,118.34576728290796,-2465.357762991551
